county,station,year,month,max_month_temp,min_month_temp,max_month_dewpt,min_month_dewpt,max_month_vappr,min_month_vappr,max_month_msl,min_month_msl
Roscommon,MT DILLON,2011,3,16.8,-4.0,11.2,-4.0,13.3,4.5,1040.5,990.3
Donegal,MALIN HEAD,2011,3,14.4,0.6,10.2,-1.3,12.5,5.6,1040.5,986.5
Cork,MOORE PARK,2011,3,15.7,-4.3,12.3,-4.3,14.3,4.4,1040.7,996.6
Mayo,KNOCK AIRPORT,2011,3,14.7,-0.8,10.6,-2.2,12.8,5.2,1040.6,988.2
Wexford,JOHNSTOWNII,2011,3,14.2,-1.2,10.8,-1.5,12.9,5.5,1041.1,995.5
Dublin,DUBLIN AIRPORT,2011,3,15.2,-5.4,10.9,-5.4,13.0,4.1,1041.0,994.6
Meath,DUNSANY,2011,3,15.4,-4.0,11.2,-4.5,13.3,4.4,1041.1,994.3
Donegal,FINNER,2011,3,16.2,0.0,10.8,-3.5,13.0,4.7,1040.4,987.3
Cork,CORK AIRPORT,2011,3,14.7,-0.8,11.4,-2.3,13.5,5.1,1041.0,996.7
Tipperary,GURTEEN,2011,3,16.4,-4.0,11.0,-4.6,13.1,4.3,1040.6,995.0
Dublin,CASEMENT,2011,4,21.0,0.1,13.4,-0.8,15.3,5.8,1031.9,998.8
Cavan,BALLYHAISE,2011,4,19.7,1.2,12.9,-1.0,14.9,5.7,1031.2,996.8
Mayo,BELMULLET,2011,4,20.3,3.5,14.0,2.0,16.0,7.0,1032.2,996.2
Mayo,CLAREMORRIS,2011,4,20.4,1.4,12.2,0.4,14.2,6.3,1031.6,996.7
Carlow,OAK PARK,2011,4,21.2,1.3,13.6,-0.5,15.5,5.9,1032.8,999.8
Dublin,PHOENIX PARK,2011,4,21.0,2.1,13.1,-3.1,15.1,4.9,1031.9,998.9
Cork,ROCHES POINT,2011,4,17.2,4.2,12.0,-0.8,14.0,5.7,1034.0,1000.2
Kerry,VALENTIA OBSERVATORY,2011,4,22.0,4.6,13.4,-1.0,15.4,5.7,1034.4,998.3
Clare,SHANNON AIRPORT,2011,4,22.5,3.1,13.8,0.0,15.7,6.1,1032.7,998.4
Cork,SherkinIsland,2011,4,16.8,6.3,13.7,1.6,15.6,6.9,1034.4,1000.1
Donegal,MALIN HEAD,2011,4,20.5,5.7,12.0,2.0,14.0,7.1,1032.3,996.0
Mayo,NEWPORT,2011,4,20.2,4.0,13.4,-0.5,15.4,5.9,1031.6,995.8
Roscommon,MT DILLON,2011,4,20.8,-0.5,12.7,-0.9,14.7,5.7,1031.2,997.0
Cork,MOORE PARK,2011,4,20.4,-0.7,13.8,-1.2,15.7,5.6,1033.8,999.8
Sligo,MARKREE,2011,4,20.2,-0.6,12.0,-3.9,14.1,4.6,1031.5,996.7
Galway,MACE HEAD,2011,4,20.5,6.4,12.9,1.3,14.9,6.7,1031.3,996.0
Westmeath,MULLINGAR,2011,4,19.6,0.5,13.3,-1.4,15.3,5.5,1031.6,997.6
Mayo,KNOCK AIRPORT,2011,4,19.6,2.3,12.4,0.1,14.4,6.1,1031.8,996.5
Meath,DUNSANY,2011,4,20.4,0.4,13.3,-1.3,15.2,5.6,1031.5,997.9
Dublin,DUBLIN AIRPORT,2011,4,20.1,0.2,13.0,-1.9,14.9,5.4,1031.9,999.1
Wexford,JOHNSTOWNII,2011,4,17.2,2.1,12.2,0.8,14.3,6.5,1033.5,1001.8
Tipperary,GURTEEN,2011,4,20.5,0.4,12.9,-0.6,14.9,5.8,1032.4,998.0
Donegal,FINNER,2011,4,20.6,4.1,12.7,-4.7,14.7,4.3,1032.0,996.0
Cork,CORK AIRPORT,2011,4,18.1,2.7,14.2,-1.1,16.2,5.6,1034.2,1000.3
Cavan,BALLYHAISE,2011,5,16.8,4.5,12.3,-2.3,14.3,5.2,1025.9,998.3
Mayo,BELMULLET,2011,5,19.8,7.4,14.1,1.0,16.1,6.6,1027.6,996.4
Mayo,CLAREMORRIS,2011,5,17.5,0.0,12.3,-1.6,14.3,5.5,1027.8,997.6
Dublin,CASEMENT,2011,5,17.1,4.7,12.6,-1.5,14.7,5.4,1027.3,1000.8
Cork,SherkinIsland,2011,5,14.7,8.2,12.8,2.9,14.7,7.5,1031.0,996.8
Carlow,OAK PARK,2011,5,16.6,3.6,13.3,-0.7,15.3,5.8,1028.5,1000.3
Kerry,VALENTIA OBSERVATORY,2011,5,17.7,8.1,12.8,2.6,14.8,7.4,1031.6,995.4
Clare,SHANNON AIRPORT,2011,5,17.5,6.8,12.9,2.2,14.9,7.2,1029.4,996.9
Dublin,PHOENIX PARK,2011,5,17.5,4.0,13.2,-0.9,15.2,5.7,1027.0,1000.9
Cork,ROCHES POINT,2011,5,15.9,6.2,12.7,1.8,14.7,6.9,1030.0,998.3
Sligo,MARKREE,2011,5,18.5,4.1,12.7,-2.7,14.7,5.0,1026.6,997.6
Roscommon,MT DILLON,2011,5,17.8,3.2,13.1,-0.9,15.0,5.7,1027.2,998.8
Donegal,MALIN HEAD,2011,5,17.6,6.3,12.9,-1.8,14.9,5.3,1023.5,991.2
Cork,MOORE PARK,2011,5,16.9,2.6,13.2,2.3,15.1,7.2,1029.7,998.4
Westmeath,MULLINGAR,2011,5,16.9,2.4,13.0,0.5,14.9,6.3,1027.4,999.7
Mayo,NEWPORT,2011,5,18.9,5.8,12.2,-1.6,14.2,5.4,1027.5,996.6
Galway,MACE HEAD,2011,5,18.5,7.8,12.0,2.3,14.0,7.2,1028.4,996.0
Mayo,KNOCK AIRPORT,2011,5,16.8,3.4,12.1,-2.3,14.1,5.1,1027.8,997.5
Cork,CORK AIRPORT,2011,5,16.8,4.1,12.9,1.7,14.9,7.0,1030.2,998.5
Donegal,FINNER,2011,5,18.5,6.1,13.1,-2.5,15.1,5.1,1025.6,996.7
Meath,DUNSANY,2011,5,16.7,3.5,13.2,0.7,15.1,6.4,1027.1,1000.6
Wexford,JOHNSTOWNII,2011,5,17.3,4.8,13.1,-0.4,15.0,5.9,1028.6,1001.4
Tipperary,GURTEEN,2011,5,16.0,3.7,12.6,0.5,14.6,6.3,1028.6,998.7
Dublin,DUBLIN AIRPORT,2011,5,17.1,5.0,12.8,-0.7,14.8,5.9,1026.9,1001.3
Cavan,BALLYHAISE,2011,6,23.5,2.0,15.4,1.6,17.5,6.8,1035.9,994.3
Galway,ATHENRY,2011,6,19.7,5.5,13.9,4.6,15.8,8.5,1029.2,1013.9
Mayo,BELMULLET,2011,6,18.5,4.5,14.7,2.9,16.8,7.5,1036.6,994.0
Dublin,CASEMENT,2011,6,22.3,2.5,16.5,1.0,18.7,6.6,1036.5,995.5
Mayo,CLAREMORRIS,2011,6,22.0,1.6,15.0,1.3,17.1,6.7,1036.4,994.8
Dublin,PHOENIX PARK,2011,6,23.9,2.0,16.8,1.9,19.2,7.0,1036.5,995.5
Clare,SHANNON AIRPORT,2011,6,23.9,5.8,15.7,2.6,17.8,7.3,1036.3,996.7
Cork,ROCHES POINT,2011,6,20.6,5.3,14.2,3.0,16.2,7.6,1036.1,997.3
Carlow,OAK PARK,2011,6,24.2,2.2,16.5,2.2,18.8,7.2,1036.5,996.0
Kerry,VALENTIA OBSERVATORY,2011,6,19.8,4.8,15.0,2.2,17.1,7.2,1036.4,998.4
Cork,SherkinIsland,2011,6,21.0,5.5,14.2,3.1,16.2,7.7,1036.2,998.1
Donegal,MALIN HEAD,2011,6,18.5,4.3,14.6,2.2,16.6,7.1,1036.8,994.8
Mayo,NEWPORT,2011,6,20.6,5.0,13.8,2.3,15.8,7.2,1036.2,994.3
Roscommon,MT DILLON,2011,6,23.9,1.0,16.0,0.8,18.2,6.5,1035.9,994.8
Westmeath,MULLINGAR,2011,6,23.9,1.1,17.0,0.9,19.3,6.5,1036.1,995.1
Galway,MACE HEAD,2011,6,16.9,6.6,13.9,2.5,15.9,7.3,1036.2,994.7
Cork,MOORE PARK,2011,6,24.3,1.0,16.4,1.0,18.6,6.6,1035.7,996.6
Sligo,MARKREE,2011,6,22.1,1.9,15.7,1.8,17.8,7.0,1036.3,994.5
Tipperary,GURTEEN,2011,6,23.5,3.6,15.8,2.3,17.9,7.2,1036.4,995.8
Donegal,FINNER,2011,6,19.7,4.3,14.8,3.1,16.9,7.6,1036.4,994.4
Meath,DUNSANY,2011,6,23.0,2.1,17.0,1.4,19.3,6.8,1036.3,995.1
Mayo,KNOCK AIRPORT,2011,6,20.8,2.6,14.5,2.0,16.5,7.1,1036.6,994.9
Wexford,JOHNSTOWNII,2011,6,21.0,4.3,14.8,3.2,16.8,7.7,1036.4,996.2
Dublin,DUBLIN AIRPORT,2011,6,23.1,2.4,15.9,2.2,18.1,7.1,1036.7,995.4
Cork,CORK AIRPORT,2011,6,21.0,4.9,16.4,0.8,18.7,6.4,1036.1,997.4
Galway,ATHENRY,2011,7,21.1,5.6,16.7,4.7,19.0,8.5,1029.0,993.0
Mayo,CLAREMORRIS,2011,7,22.7,0.0,16.8,0.0,19.2,6.1,1029.2,993.0
Dublin,CASEMENT,2011,7,22.6,5.3,16.9,4.5,19.3,8.5,1029.0,990.5
Mayo,BELMULLET,2011,7,20.2,9.0,16.7,7.8,18.9,10.6,1030.2,992.9
Cavan,BALLYHAISE,2011,7,21.1,5.8,15.0,5.1,17.1,8.8,1028.5,989.6
Cork,ROCHES POINT,2011,7,20.4,9.4,16.5,5.7,18.7,9.1,1029.4,991.3
Dublin,PHOENIX PARK,2011,7,22.7,6.5,16.8,4.6,19.2,8.5,1029.0,990.4
Carlow,OAK PARK,2011,7,24.0,6.2,17.3,5.7,19.7,9.2,1029.1,991.7
Kerry,VALENTIA OBSERVATORY,2011,7,18.4,8.2,16.3,6.2,18.5,9.5,1030.1,991.0
Clare,SHANNON AIRPORT,2011,7,21.6,7.6,17.5,6.8,20.0,9.8,1029.6,992.0
Cork,SherkinIsland,2011,7,18.7,8.6,15.6,7.2,17.7,10.1,1029.8,991.3
Donegal,MALIN HEAD,2011,7,20.7,7.8,14.8,5.6,16.8,9.1,1028.6,989.5
Cork,MOORE PARK,2011,7,22.0,5.4,17.5,5.2,20.0,8.8,1029.5,992.0
Galway,MACE HEAD,2011,7,18.4,9.1,15.4,5.5,17.5,9.0,1029.2,991.8
Mayo,NEWPORT,2011,7,21.6,9.3,16.8,5.7,19.1,9.2,1029.4,992.4
Sligo,MARKREE,2011,7,22.0,5.6,15.6,5.3,17.7,8.9,1028.8,990.3
Westmeath,MULLINGAR,2011,7,21.0,5.7,16.7,5.6,19.0,9.1,1029.1,990.6
Roscommon,MT DILLON,2011,7,22.0,4.5,16.2,4.5,18.4,8.4,1028.9,990.7
Meath,DUNSANY,2011,7,22.6,5.9,16.9,5.2,19.2,8.8,1028.9,990.2
Mayo,KNOCK AIRPORT,2011,7,20.6,6.5,16.8,6.4,19.1,9.6,1029.2,991.8
Cork,CORK AIRPORT,2011,7,20.3,6.5,18.1,6.5,20.7,9.7,1029.8,991.2
Dublin,DUBLIN AIRPORT,2011,7,21.7,5.4,16.4,4.5,18.7,8.5,1028.9,990.5
Donegal,FINNER,2011,7,21.2,7.2,15.2,6.3,17.3,9.6,1028.8,989.4
Tipperary,GURTEEN,2011,7,20.8,7.1,16.7,6.1,19.0,9.4,1029.3,992.9
Wexford,JOHNSTOWNII,2011,7,21.7,8.6,17.4,6.5,19.8,9.7,1028.9,991.7
Cavan,BALLYHAISE,2011,8,20.4,5.5,16.2,5.0,18.5,8.7,1026.0,998.5
Mayo,CLAREMORRIS,2011,8,18.7,5.1,16.5,4.8,18.7,8.6,1027.2,999.1
Galway,ATHENRY,2011,8,18.4,7.7,16.7,6.4,19.0,9.6,1027.4,998.8
Dublin,CASEMENT,2011,8,20.9,5.4,16.5,4.6,18.8,8.5,1026.9,998.9
Mayo,BELMULLET,2011,8,19.3,8.3,16.0,6.5,18.2,9.7,1027.3,998.8
Cork,SherkinIsland,2011,8,18.2,9.1,16.1,7.1,18.3,10.1,1028.9,998.7
Clare,SHANNON AIRPORT,2011,8,20.0,6.2,17.0,5.5,19.3,9.0,1028.2,998.6
Kerry,VALENTIA OBSERVATORY,2011,8,18.0,6.8,16.4,5.5,18.7,9.0,1028.9,998.0
Dublin,PHOENIX PARK,2011,8,22.9,5.5,16.9,5.1,19.3,8.8,1026.8,998.8
Carlow,OAK PARK,2011,8,21.5,5.7,16.4,4.8,18.6,8.6,1027.6,999.0
Cork,ROCHES POINT,2011,8,20.2,7.6,16.0,4.9,18.2,8.7,1028.2,998.7
Roscommon,MT DILLON,2011,8,19.8,3.8,16.9,3.4,19.2,7.8,1026.7,998.8
Westmeath,MULLINGAR,2011,8,20.0,4.6,17.4,4.0,19.9,8.1,1027.0,999.0
Donegal,MALIN HEAD,2011,8,18.6,7.2,15.9,6.2,18.1,9.5,1025.7,997.2
Cork,MOORE PARK,2011,8,19.0,2.6,16.9,2.5,19.2,7.3,1027.9,998.7
Sligo,MARKREE,2011,8,19.5,3.2,16.8,3.2,19.1,7.7,1026.7,998.7
Mayo,NEWPORT,2011,8,18.4,8.1,15.3,4.9,17.4,8.7,1027.1,998.7
Galway,MACE HEAD,2011,8,17.3,9.4,15.1,4.6,17.1,8.5,1027.6,998.4
Mayo,KNOCK AIRPORT,2011,8,17.8,6.8,16.0,4.7,18.1,8.5,1027.1,999.1
Meath,DUNSANY,2011,8,20.9,5.3,17.0,5.0,19.3,8.8,1026.7,998.6
Cork,CORK AIRPORT,2011,8,19.4,6.1,16.6,5.0,19.0,8.7,1028.3,998.7
Donegal,FINNER,2011,8,19.7,5.9,16.8,5.3,19.2,8.9,1026.6,998.4
Tipperary,GURTEEN,2011,8,19.1,4.9,16.8,4.5,19.2,8.4,1027.6,998.8
Wexford,JOHNSTOWNII,2011,8,21.3,6.6,17.1,5.3,19.5,8.9,1027.6,999.1
Dublin,DUBLIN AIRPORT,2011,8,21.1,4.6,16.3,4.5,18.6,8.5,1026.6,999.1
Galway,ATHENRY,2011,9,20.6,7.0,17.0,5.7,19.4,9.2,1021.8,985.3
Mayo,BELMULLET,2011,9,19.7,7.6,16.9,5.3,19.3,8.9,1022.3,977.8
Dublin,CASEMENT,2011,9,24.0,7.5,16.9,5.2,19.2,8.8,1023.7,985.6
Mayo,CLAREMORRIS,2011,9,20.0,6.8,17.1,5.5,19.5,9.0,1021.9,982.3
Cavan,BALLYHAISE,2011,9,21.2,5.7,16.1,3.6,18.3,7.9,1021.4,982.1
Clare,SHANNON AIRPORT,2011,9,21.1,7.9,16.9,6.2,19.3,9.4,1021.8,987.0
Cork,ROCHES POINT,2011,9,19.4,8.9,15.7,5.6,17.9,9.1,1024.4,990.2
Kerry,VALENTIA OBSERVATORY,2011,9,18.9,8.4,16.7,6.3,19.1,9.6,1021.8,988.6
Dublin,PHOENIX PARK,2011,9,25.5,6.6,17.0,5.2,19.4,8.8,1024.0,985.5
Carlow,OAK PARK,2011,9,20.7,6.5,16.5,5.2,18.7,8.8,1024.4,987.9
Cork,SherkinIsland,2011,9,16.8,9.4,15.7,7.1,17.8,10.1,1023.4,990.8
Cork,MOORE PARK,2011,9,20.9,5.4,16.2,5.2,18.4,8.9,1023.8,990.0
Westmeath,MULLINGAR,2011,9,20.9,5.1,16.3,4.7,18.5,8.5,1022.3,984.8
Donegal,MALIN HEAD,2011,9,23.2,7.7,16.3,5.1,18.5,8.8,1021.4,976.1
Roscommon,MT DILLON,2011,9,21.9,5.1,16.5,4.3,18.7,8.3,1021.4,983.1
Mayo,NEWPORT,2011,9,18.8,8.5,16.1,4.6,18.3,8.5,1021.9,980.5
Galway,MACE HEAD,2011,9,19.0,10.7,15.7,5.9,17.8,9.3,1021.6,982.1
Sligo,MARKREE,2011,9,20.6,3.8,16.3,3.8,18.5,8.0,1021.7,980.4
Mayo,KNOCK AIRPORT,2011,9,20.0,5.7,16.3,5.5,18.5,9.0,1022.0,981.4
Dublin,DUBLIN AIRPORT,2011,9,24.0,4.5,15.8,4.2,17.9,8.3,1023.7,985.8
Donegal,FINNER,2011,9,22.6,7.3,16.5,5.3,18.8,8.9,1021.6,979.3
Cork,CORK AIRPORT,2011,9,19.4,6.6,16.1,5.5,18.3,9.0,1024.1,989.6
Tipperary,GURTEEN,2011,9,19.7,6.5,15.9,4.7,18.1,8.5,1022.4,986.1
Wexford,JOHNSTOWNII,2011,9,18.7,7.8,15.8,4.8,18.0,8.6,1025.9,990.1
Meath,DUNSANY,2011,9,21.1,6.6,16.2,4.1,18.4,8.2,1023.3,985.1
Mayo,CLAREMORRIS,2011,10,17.8,3.5,15.5,2.6,17.6,7.3,1028.6,976.2
Cavan,BALLYHAISE,2011,10,17.1,3.3,15.2,3.0,17.3,7.6,1026.9,979.7
Dublin,CASEMENT,2011,10,19.2,2.8,16.8,1.7,19.1,6.9,1028.1,982.8
Galway,ATHENRY,2011,10,16.0,2.6,14.6,1.7,16.6,6.9,1028.7,976.5
Mayo,BELMULLET,2011,10,16.5,5.4,14.3,3.6,16.3,7.9,1028.1,974.3
Cork,SherkinIsland,2011,10,15.5,6.1,15.0,3.6,17.1,7.9,1030.5,977.0
Carlow,OAK PARK,2011,10,19.8,2.3,17.8,2.1,20.4,7.1,1028.9,981.9
Kerry,VALENTIA OBSERVATORY,2011,10,16.4,7.0,15.8,1.2,17.9,6.7,1030.6,975.3
Clare,SHANNON AIRPORT,2011,10,17.6,4.8,15.3,3.0,17.4,7.6,1029.5,976.5
Dublin,PHOENIX PARK,2011,10,20.3,2.2,17.3,2.2,19.7,7.1,1028.0,983.2
Cork,ROCHES POINT,2011,10,18.4,5.9,15.1,2.1,17.1,7.1,1029.8,978.0
Donegal,MALIN HEAD,2011,10,16.2,5.1,14.5,2.5,16.5,7.3,1026.2,980.6
Roscommon,MT DILLON,2011,10,17.2,1.3,14.9,1.3,17.0,6.7,1027.9,978.0
Mayo,NEWPORT,2011,10,16.3,4.9,14.1,2.2,16.1,7.1,1028.3,974.7
Westmeath,MULLINGAR,2011,10,17.9,1.9,15.2,1.4,17.3,6.7,1028.0,980.1
Cork,MOORE PARK,2011,10,19.4,1.2,16.4,1.1,18.6,6.6,1029.8,978.1
Sligo,MARKREE,2011,10,17.0,3.0,15.1,2.2,17.1,7.1,1027.4,977.1
Galway,MACE HEAD,2011,10,16.0,6.9,13.9,2.7,15.8,7.4,1028.6,974.5
Cork,CORK AIRPORT,2011,10,18.1,3.6,16.4,2.7,18.6,7.5,1030.1,977.7
Mayo,KNOCK AIRPORT,2011,10,14.6,2.2,14.3,1.5,16.3,6.8,1028.4,975.9
Dublin,DUBLIN AIRPORT,2011,10,19.6,3.3,16.7,1.1,19.0,6.7,1027.8,983.9
Tipperary,GURTEEN,2011,10,17.8,2.7,15.6,2.0,17.7,7.0,1028.9,978.6
Wexford,JOHNSTOWNII,2011,10,18.6,4.4,15.5,1.6,17.6,6.9,1029.1,983.5
Donegal,FINNER,2011,10,16.2,4.5,15.1,2.0,17.2,7.0,1026.8,977.4
Meath,DUNSANY,2011,10,18.1,2.4,16.3,2.0,18.6,7.1,1027.8,982.3
Cavan,BALLYHAISE,2011,11,14.5,-1.2,12.4,-1.1,14.4,5.6,1028.0,980.5
Mayo,CLAREMORRIS,2011,11,15.1,-0.1,12.4,-0.2,14.4,6.0,1027.2,978.7
Dublin,CASEMENT,2011,11,15.1,-1.0,12.3,-2.3,14.3,5.2,1029.3,982.5
Mayo,BELMULLET,2011,11,15.7,4.1,12.9,0.0,14.9,6.1,1025.2,977.3
Galway,ATHENRY,2011,11,14.9,1.2,11.9,0.9,14.0,6.5,1023.0,978.9
Cork,ROCHES POINT,2011,11,14.0,3.0,12.5,1.5,14.5,6.8,1028.5,980.4
Carlow,OAK PARK,2011,11,15.7,-1.9,13.1,-1.9,15.1,5.3,1029.4,982.1
Kerry,VALENTIA OBSERVATORY,2011,11,16.6,3.1,13.1,0.2,15.1,6.2,1027.2,977.4
Cork,SherkinIsland,2011,11,14.2,3.1,12.8,1.9,14.7,7.0,1028.0,979.0
Clare,SHANNON AIRPORT,2011,11,16.0,1.5,12.5,1.2,14.5,6.7,1027.8,979.2
Dublin,PHOENIX PARK,2011,11,15.9,-1.6,12.9,-1.6,14.9,5.4,1029.4,983.0
Sligo,MARKREE,2011,11,15.8,-1.8,12.4,-1.8,14.4,5.3,1027.2,979.0
Cork,MOORE PARK,2011,11,14.4,-2.1,12.5,-2.1,14.5,5.2,1028.6,980.3
Westmeath,MULLINGAR,2011,11,14.9,-2.2,12.2,-2.7,14.2,5.0,1028.7,981.1
Mayo,NEWPORT,2011,11,15.3,2.7,12.0,0.3,14.0,6.2,1025.9,977.6
Galway,MACE HEAD,2011,11,15.1,6.1,12.1,0.5,14.1,6.3,1026.2,977.1
Roscommon,MT DILLON,2011,11,15.6,-2.3,12.8,-2.3,14.7,5.2,1027.8,979.8
Donegal,MALIN HEAD,2011,11,14.6,3.3,12.2,1.5,14.2,6.8,1026.4,980.5
Donegal,FINNER,2011,11,15.4,3.4,12.5,0.8,14.5,6.5,1026.8,979.3
Tipperary,GURTEEN,2011,11,15.3,0.6,12.0,-0.2,14.0,6.0,1028.3,980.2
Mayo,KNOCK AIRPORT,2011,11,13.9,1.8,11.9,0.0,13.9,6.1,1027.6,978.9
Dublin,DUBLIN AIRPORT,2011,11,14.6,-1.7,12.9,-1.7,14.8,5.4,1029.5,982.7
Cork,CORK AIRPORT,2011,11,13.9,2.8,12.7,1.6,14.7,6.9,1028.8,980.2
Wexford,JOHNSTOWNII,2011,11,14.2,3.3,13.0,0.4,15.0,6.3,1029.0,982.6
Meath,DUNSANY,2011,11,14.6,-1.9,12.4,-2.3,14.4,5.2,1029.0,981.8
Galway,ATHENRY,2011,12,10.2,9.967762,9.6,7.2295866,11.9,10.578773,1020.2,1013.2551
Dublin,CASEMENT,2011,12,13.0,-2.9,11.4,-4.2,13.5,4.5,1028.3,977.7
Mayo,CLAREMORRIS,2011,12,12.8,-1.6,11.6,-3.0,13.7,4.9,1027.3,975.0
Cavan,BALLYHAISE,2011,12,13.0,-2.4,11.3,-3.0,13.4,4.9,1027.7,974.0
Mayo,BELMULLET,2011,12,13.1,1.9,11.9,-1.7,13.9,5.4,1027.0,971.3
Dublin,PHOENIX PARK,2011,12,13.3,-1.7,11.1,-2.7,13.2,5.0,1028.3,977.8
Cork,ROCHES POINT,2011,12,12.4,1.6,11.0,-1.6,13.1,5.4,1030.7,981.4
Cork,SherkinIsland,2011,12,12.3,2.7,11.5,-0.9,13.5,5.7,1032.2,982.3
Kerry,VALENTIA OBSERVATORY,2011,12,13.2,3.1,11.8,-4.2,13.9,4.5,1032.6,982.0
Carlow,OAK PARK,2011,12,13.5,-2.0,11.3,-2.0,13.4,5.3,1028.7,979.2
Clare,SHANNON AIRPORT,2011,12,13.1,0.2,11.3,-2.8,13.4,5.0,1029.0,980.0
Westmeath,MULLINGAR,2011,12,12.4,-4.8,11.1,-5.7,13.2,4.0,1027.8,976.9
Roscommon,MT DILLON,2011,12,12.8,-2.2,12.1,-2.2,14.1,5.2,1027.5,975.5
Galway,MACE HEAD,2011,12,11.6,1.3,10.6,-2.1,12.8,5.2,1026.7,975.4
Mayo,NEWPORT,2011,12,12.3,0.4,10.4,-2.7,12.6,5.0,1027.1,973.4
Cork,MOORE PARK,2011,12,13.7,-1.8,11.3,-1.8,13.4,5.4,1030.2,980.4
Sligo,MARKREE,2011,12,12.9,-3.0,11.7,-3.3,13.8,4.8,1027.4,973.2
Donegal,MALIN HEAD,2011,12,13.3,2.2,11.1,-0.7,13.2,5.8,1027.1,963.1
Tipperary,GURTEEN,2011,12,12.6,-2.3,11.4,-3.0,13.5,4.9,1027.9,978.8
Donegal,FINNER,2011,12,13.3,0.7,11.6,-2.0,13.7,5.3,1027.4,970.7
Dublin,DUBLIN AIRPORT,2011,12,13.2,-2.1,11.5,-2.4,13.6,5.1,1028.4,977.6
Cork,CORK AIRPORT,2011,12,13.1,0.2,11.6,-2.7,13.7,5.0,1031.1,981.3
Wexford,JOHNSTOWNII,2011,12,12.0,0.2,10.7,-2.5,12.8,5.1,1029.8,979.6
Mayo,KNOCK AIRPORT,2011,12,11.1,-1.6,10.9,-2.3,13.0,5.1,1027.6,974.3
Meath,DUNSANY,2011,12,13.3,-3.0,10.9,-3.3,13.1,4.8,1027.9,976.6
Galway,ATHENRY,2012,1,11.8,-2.3,10.9,-2.8,13.0,5.0,1034.2,981.5
Mayo,BELMULLET,2012,1,11.2,1.5,10.9,-0.2,13.0,6.0,1033.6,973.5
Cavan,BALLYHAISE,2012,1,11.5,-1.4,10.9,-1.6,13.0,5.4,1034.4,976.0
Dublin,CASEMENT,2012,1,11.7,-2.1,10.6,-2.9,12.7,5.0,1035.1,982.0
Mayo,CLAREMORRIS,2012,1,11.4,-0.7,10.8,-1.8,12.9,5.4,1034.2,977.9
Cork,ROCHES POINT,2012,1,12.4,2.7,10.7,-1.6,12.9,5.4,1034.3,989.6
Kerry,VALENTIA OBSERVATORY,2012,1,12.7,2.7,11.8,-3.2,13.8,4.8,1034.8,990.0
Cork,SherkinIsland,2012,1,12.1,2.6,11.2,-0.2,13.3,6.0,1034.5,991.2
Dublin,PHOENIX PARK,2012,1,12.0,-1.2,10.3,-3.9,12.5,4.6,1035.2,981.8
Carlow,OAK PARK,2012,1,12.0,-0.9,10.6,-2.2,12.8,5.2,1035.3,984.9
Clare,SHANNON AIRPORT,2012,1,12.7,-0.3,11.0,-2.1,13.2,5.2,1034.4,985.5
Cork,MOORE PARK,2012,1,13.2,-0.9,11.5,-1.8,13.6,5.3,1034.6,988.1
Sligo,MARKREE,2012,1,12.0,-1.2,10.8,-1.5,12.9,5.5,1033.9,974.9
Galway,MACE HEAD,2012,1,11.7,1.5,10.2,-1.3,12.4,5.6,1033.7,979.4
Roscommon,MT DILLON,2012,1,11.9,-1.4,11.3,-1.7,13.4,5.4,1034.3,979.4
Mayo,NEWPORT,2012,1,11.4,0.5,10.3,-2.2,12.5,5.2,1033.8,977.3
Westmeath,MULLINGAR,2012,1,11.5,-2.7,10.4,-3.3,12.6,4.8,1034.9,980.6
Donegal,MALIN HEAD,2012,1,10.7,1.9,10.1,-1.0,12.4,5.7,1033.4,964.8
Dublin,DUBLIN AIRPORT,2012,1,11.8,-2.2,10.6,-2.4,12.8,5.2,1035.0,981.4
Cork,CORK AIRPORT,2012,1,11.9,0.7,11.2,-1.6,13.3,5.4,1034.6,989.1
Mayo,KNOCK AIRPORT,2012,1,10.3,-0.3,10.3,-2.0,12.5,5.2,1034.4,977.1
Wexford,JOHNSTOWNII,2012,1,12.1,1.2,10.1,-2.3,12.4,5.2,1034.7,987.7
Tipperary,GURTEEN,2012,1,12.6,-1.9,10.7,-2.7,12.9,5.0,1034.6,983.0
Donegal,FINNER,2012,1,12.7,0.9,11.0,-1.9,13.1,5.3,1033.8,972.8
Meath,DUNSANY,2012,1,11.8,-2.2,10.3,-2.7,12.5,5.0,1035.0,981.4
Cavan,BALLYHAISE,2012,2,13.0,-5.2,11.9,-5.7,13.9,4.0,1037.7,1002.8
Mayo,CLAREMORRIS,2012,2,12.9,-4.2,12.0,-5.1,14.0,4.2,1037.9,1005.0
Mayo,BELMULLET,2012,2,12.0,-0.8,11.7,-2.4,13.8,5.1,1038.3,1004.6
Galway,ATHENRY,2012,2,12.4,-4.1,11.4,-5.5,13.5,4.0,1038.1,1005.8
Dublin,CASEMENT,2012,2,13.5,-4.6,12.6,-7.4,14.6,3.5,1039.6,1004.4
Clare,SHANNON AIRPORT,2012,2,13.3,-1.6,12.4,-3.5,14.4,4.7,1038.7,1007.7
Cork,SherkinIsland,2012,2,12.1,1.0,11.5,-2.8,13.5,5.0,1038.9,1010.0
Cork,ROCHES POINT,2012,2,13.6,0.7,12.1,-3.9,14.1,4.6,1038.6,1009.3
